playerID,yearID,teamID,lgID,round,POS,G,GS,InnOuts,PO,A,E,DP,TP,PB,SB,CS
rendoan01,2019,WAS,NL,NLDS1,3B,5,5,135,4,6,0,0,0,,,
rendoan01,2019,WAS,NL,NLWC,3B,1,1,27,1,4,0,1,0,,,
rendoan01,2019,WAS,NL,WS,3B,7,7,189,6,16,1,2,0,,,
renfrhu01,2020,TBA,AL,WS,1B,1,0,3,0,0,0,0,0,,,
renfrhu01,2020,TBA,AL,WS,RF,3,3,63,6,2,0,0,0,,,
renfrhu01,2020,TBA,AL,ALCS,RF,4,2,66,7,0,0,0,0,,,
renfrhu01,2020,TBA,AL,ALDS1,RF,1,0,6,1,0,0,0,0,,,
renfrhu01,2020,TBA,AL,ALWC1,RF,1,1,27,2,0,0,0,0,,,
renfrhu01,2021,BOS,AL,ALCS,RF,6,6,150,7,0,0,0,0,,,
renfrhu01,2021,BOS,AL,ALDS2,RF,4,4,117,9,0,0,0,0,,,
renfrhu01,2021,BOS,AL,ALWC,RF,1,1,27,4,0,0,0,0,,,
renfrhu01,2024,KCA,AL,ALDS2,RF,1,1,15,1,0,0,0,,,,
renfrhu01,2024,KCA,AL,ALWC2,RF,1,1,27,1,0,0,0,,,,
reverbe01,2015,TOR,AL,ALCS,LF,6,6,153,9,0,0,0,0,,,
reverbe01,2015,TOR,AL,ALDS2,LF,5,5,150,11,0,1,0,0,,,
reyesal02,2020,SLN,NL,NLWC2,P,2,0,10,0,0,0,0,0,,,
reyesal02,2021,SLN,NL,NLWC,P,1,0,0,0,0,0,0,0,,,
reyesjo01,2016,NYN,NL,NLWC,3B,1,1,27,1,1,0,0,0,,,
reynoma01,2015,SLN,NL,NLDS1,1B,3,0,18,4,1,0,1,0,,,
reynoma01,2017,COL,NL,NLWC,1B,1,1,16,4,0,0,0,0,,,
richacl01,2015,CHN,NL,NLCS,P,4,0,12,1,0,0,0,0,,,
richacl01,2015,CHN,NL,NLDS1,P,2,0,2,0,1,0,0,0,,,
richaga01,2020,SDN,NL,NLDS1,P,2,0,4,0,0,0,0,0,,,
richaga01,2020,SDN,NL,NLWC2,P,2,0,4,0,1,0,0,0,,,
richaga01,2021,BOS,AL,ALDS2,P,1,0,1,0,0,0,0,0,,,
richatr01,2022,TOR,AL,ALWC2,P,1,0,3,0,0,0,0,0,,,
rileyau01,2020,ATL,NL,NLCS,3B,6,5,120,2,9,0,2,0,,,
rileyau01,2020,ATL,NL,NLDS2,3B,3,3,81,1,8,1,0,0,,,
rileyau01,2020,ATL,NL,NLWC4,3B,2,2,66,2,4,0,0,0,,,
rileyau01,2020,ATL,NL,NLCS,LF,5,2,63,2,0,0,0,0,,,
rileyau01,2021,ATL,NL,NLCS,3B,6,6,156,3,15,0,0,0,,,
rileyau01,2021,ATL,NL,NLDS1,3B,4,4,105,2,6,0,1,0,,,
rileyau01,2021,ATL,NL,WS,3B,6,6,159,7,9,0,0,0,,,
rileyau01,2022,ATL,NL,NLDS1,3B,4,4,102,5,7,0,1,0,,,
rileyau01,2023,ATL,NL,NLDS1,3B,4,4,102,2,5,0,2,0,,,
riosal01,2015,KCA,AL,ALCS,RF,6,6,129,12,0,0,0,0,,,
riosal01,2015,KCA,AL,ALDS1,RF,5,5,111,4,0,0,0,0,,,
riosal01,2015,KCA,AL,WS,RF,5,5,97,7,0,0,0,0,,,
riosed01,2020,LAN,NL,NLCS,3B,1,1,27,1,3,0,0,0,,,
riosed01,2020,LAN,NL,WS,3B,1,0,6,0,1,0,0,0,,,
riverem01,2023,ARI,NL,NLCS,3B,5,3,90,4,5,1,0,0,,,
riverem01,2023,ARI,NL,NLDS2,3B,2,0,6,0,0,0,0,0,,,
riverem01,2023,ARI,NL,NLWC1,3B,1,0,3,0,0,0,0,0,,,
riverem01,2023,ARI,NL,WS,3B,5,1,46,2,2,0,0,0,,,
riverre01,2016,NYN,NL,NLWC,C,1,1,27,12,1,0,0,0,1,,
rivertj01,2016,NYN,NL,NLWC,2B,1,1,27,2,0,0,0,0,,,
rizzoan01,2015,CHN,NL,NLCS,1B,4,4,102,31,3,0,3,0,,,
rizzoan01,2015,CHN,NL,NLDS1,1B,4,4,105,25,5,0,0,0,,,
rizzoan01,2015,CHN,NL,NLWC,1B,1,1,27,7,1,0,2,0,,,
rizzoan01,2016,CHN,NL,NLCS,1B,6,6,159,54,4,0,6,0,,,
rizzoan01,2016,CHN,NL,NLDS1,1B,4,4,116,42,6,0,3,0,,,
rizzoan01,2016,CHN,NL,WS,1B,7,7,189,49,6,0,5,0,,,
rizzoan01,2016,CHN,NL,NLDS1,2B,1,0,1,0,0,0,0,0,,,
rizzoan01,2017,CHN,NL,NLCS,1B,5,5,131,38,7,0,6,0,,,
rizzoan01,2017,CHN,NL,NLDS2,1B,5,5,132,45,4,0,2,0,,,
rizzoan01,2018,CHN,NL,NLWC,1B,1,1,24,5,1,0,1,0,,,
rizzoan01,2020,CHN,NL,NLWC3,1B,2,2,54,19,2,0,3,0,,,
rizzoan01,2021,NYA,AL,ALWC,1B,1,1,24,6,0,0,2,0,,,
rizzoan01,2022,NYA,AL,ALCS,1B,4,4,102,32,3,0,5,0,,,
rizzoan01,2022,NYA,AL,ALDS1,1B,5,5,137,39,6,1,4,0,,,
rizzoan01,2024,NYA,AL,ALCS,1B,5,4,101,28,2,1,2,,,,
rizzoan01,2024,NYA,AL,WS,1B,5,5,134,35,1,0,3,,,,
roarkta01,2016,WAS,NL,NLDS2,P,1,1,13,1,1,0,0,0,,,
roberda08,2017,NYA,AL,ALCS,P,4,0,15,0,0,0,0,0,,,
roberda08,2017,NYA,AL,ALDS1,P,3,0,14,2,1,0,0,0,,,
roberda08,2017,NYA,AL,ALWC,P,1,0,10,0,0,0,0,0,,,
roberda08,2018,NYA,AL,ALDS1,P,2,0,8,0,0,0,0,0,,,
roberda08,2018,NYA,AL,ALWC,P,1,0,3,0,0,0,0,0,,,
roberda08,2021,TBA,AL,ALDS2,P,3,0,12,0,0,0,0,0,,,
roberda08,2022,PHI,NL,NLCS,P,3,0,8,0,0,0,0,0,,,
roberda08,2022,PHI,NL,NLWC2,P,1,0,3,0,1,0,0,0,,,
roberda08,2022,PHI,NL,WS,P,4,0,12,0,0,0,0,0,,,
roberda08,2023,MIA,NL,NLWC2,P,1,0,6,0,0,0,0,0,,,
roberlu01,2020,CHA,AL,ALWC4,CF,3,3,75,8,0,0,0,0,,,
roberlu01,2021,CHA,AL,ALDS1,CF,4,4,93,6,0,0,0,0,,,
robincl01,2016,WAS,NL,NLDS2,1B,1,0,2,1,0,0,0,0,,,
robleha01,2015,NYN,NL,NLDS2,P,1,0,3,0,0,0,0,0,,,
robleha01,2015,NYN,NL,WS,P,2,0,6,0,0,0,0,0,,,
robleha01,2021,BOS,AL,ALCS,P,3,0,8,0,0,1,0,0,,,
robleha01,2021,BOS,AL,ALDS2,P,2,0,5,0,0,0,0,0,,,
robleha01,2021,BOS,AL,ALWC,P,1,0,3,0,0,0,0,0,,,
roblevi01,2017,WAS,NL,NLDS2,LF,1,0,3,0,0,0,0,0,,,
roblevi01,2019,WAS,NL,NLCS,CF,2,2,54,5,0,0,0,0,,,
roblevi01,2019,WAS,NL,NLDS1,CF,2,2,45,3,0,0,0,0,,,
roblevi01,2019,WAS,NL,NLWC,CF,1,1,27,1,0,0,0,0,,,
roblevi01,2019,WAS,NL,WS,CF,7,7,183,21,0,0,0,0,,,
rocchbr01,2024,CLE,AL,ALDS1,SS,5,5,132,7,8,0,4,,,,
rocchbr01,2024,CLE,AL,ALCS,SS,5,5,135,7,15,3,4,,,,
rodnefe01,2015,CHN,NL,NLCS,P,1,0,3,0,0,0,0,0,,,
rodnefe01,2015,CHN,NL,NLDS1,P,1,0,2,0,0,0,0,0,,,
rodnefe01,2017,ARI,NL,NLWC,P,1,0,3,0,0,0,0,0,,,
rodnefe01,2018,OAK,AL,ALWC,P,1,0,0,0,0,0,0,0,,,
rodnefe01,2019,WAS,NL,NLCS,P,1,0,3,0,0,0,0,0,,,
rodnefe01,2019,WAS,NL,NLDS1,P,2,0,5,0,0,0,0,0,,,
rodnefe01,2019,WAS,NL,WS,P,3,0,6,0,0,0,0,0,,,
rodonca01,2020,CHA,AL,ALWC4,P,1,0,0,0,0,0,0,0,,,
rodonca01,2021,CHA,AL,ALDS1,P,1,1,8,0,0,0,0,0,,,
rodonca01,2024,NYA,AL,ALDS2,P,1,1,11,0,0,0,0,,,,
rodonca01,2024,NYA,AL,ALCS,P,2,2,32,0,0,0,0,,,,
rodonca01,2024,NYA,AL,WS,P,1,1,10,0,1,0,0,,,,
rodried05,2017,BOS,AL,ALDS2,P,1,0,0,0,0,0,0,0,,,
rodried05,2018,BOS,AL,ALCS,P,2,0,3,0,0,0,0,0,,,
rodried05,2018,BOS,AL,ALDS1,P,2,0,8,0,0,0,0,0,,,
rodried05,2018,BOS,AL,WS,P,3,1,19,0,0,0,0,0,,,
rodried05,2021,BOS,AL,ALCS,P,1,1,18,0,0,0,0,0,,,
rodried05,2021,BOS,AL,ALDS2,P,2,2,20,0,0,0,0,0,,,
rodrigr01,2023,BAL,AL,ALDS1,P,1,1,5,0,1,0,0,0,,,
rodriju01,2022,SEA,AL,ALDS2,CF,3,3,104,10,0,0,0,0,,,
rodriju01,2022,SEA,AL,ALWC2,CF,2,2,54,8,0,0,0,0,,,
rodrise01,2015,PIT,NL,NLWC,1B,1,1,9,4,0,0,2,0,,,
roech01,2019,TBA,AL,ALDS1,P,3,0,8,0,1,0,1,0,,,
rogerja03,2024,DET,AL,ALDS1,C,5,5,129,40,2,0,0,0,1,3,0
rogerja03,2024,DET,AL,ALWC1,C,2,2,54,14,2,0,0,0,0,1,0
rogerta01,2017,MIN,AL,ALWC,P,1,0,1,0,0,0,0,0,,,
rogerta01,2019,MIN,AL,ALDS2,P,1,0,6,0,0,0,0,0,,,
rogerta01,2020,MIN,AL,ALWC3,P,2,0,3,0,0,0,0,0,,,
rogertr01,2020,MIA,NL,NLDS2,P,1,0,5,0,0,0,0,0,,,
rogerty01,2021,SFN,NL,NLDS2,P,4,0,10,0,1,0,0,0,,,
rojasjo03,2023,PHI,NL,NLCS,CF,7,7,178,14,0,0,0,0,,,
rojasjo03,2023,PHI,NL,NLDS1,CF,4,4,105,12,0,0,0,0,,,
rojasjo03,2023,PHI,NL,NLWC2,CF,2,2,54,3,0,0,0,0,,,
rojasjo03,2024,PHI,NL,NLDS1,CF,3,3,66,11,0,0,0,,,,
rojasmi02,2020,MIA,NL,NLDS2,SS,3,3,75,2,4,0,0,0,,,
rojasmi02,2020,MIA,NL,NLWC3,SS,2,2,54,4,5,0,0,0,,,
rojasmi02,2023,LAN,NL,NLDS2,SS,3,3,63,3,6,0,1,0,,,
rojasmi02,2024,LAN,NL,NLDS2,SS,3,3,60,7,5,0,0,,,,
rojasmi02,2024,LAN,NL,WS,SS,1,1,27,0,2,0,0,,,,
rolliji01,2015,LAN,NL,NLDS2,SS,2,1,30,1,3,0,0,0,,,
romanjo03,2022,TOR,AL,ALWC2,P,1,0,5,0,0,0,0,0,,,
romanjo03,2023,TOR,AL,ALWC2,P,1,0,4,0,0,0,0,0,,,
rominau01,2017,NYA,AL,ALCS,C,2,1,27,9,0,1,0,0,0,,
rominau01,2018,NYA,AL,ALDS1,P,1,0,3,0,0,0,0,0,,,
romose01,2016,SFN,NL,NLDS1,P,2,0,6,0,0,0,0,0,,,
romose01,2019,MIN,AL,ALDS2,P,2,0,6,0,0,0,0,0,,,
romose01,2020,MIN,AL,ALWC3,P,1,0,2,0,0,0,0,0,,,
rondohe01,2015,CHN,NL,NLCS,P,2,0,6,0,0,0,0,0,,,
rondohe01,2015,CHN,NL,NLDS1,P,3,0,9,0,0,0,0,0,,,
rondohe01,2016,CHN,NL,NLCS,P,2,0,6,0,0,0,0,0,,,
rondohe01,2016,CHN,NL,NLDS1,P,3,0,5,0,0,0,0,0,,,
rondohe01,2016,CHN,NL,WS,P,2,0,7,0,0,0,0,0,,,
rondohe01,2017,CHN,NL,NLCS,P,3,0,9,0,0,0,0,0,,,
rondohe01,2018,HOU,AL,ALCS,P,2,0,3,0,0,0,0,0,,,
rondohe01,2019,HOU,AL,ALCS,P,1,0,1,0,0,0,0,0,,,
rondohe01,2019,HOU,AL,ALDS1,P,1,0,0,0,0,0,0,0,,,
rondohe01,2019,HOU,AL,WS,P,2,0,3,0,0,0,0,0,,,
rosalad01,2017,ARI,NL,NLDS1,3B,1,1,24,0,1,0,0,0,,,
rosaram01,2022,CLE,AL,ALDS1,SS,5,5,132,6,12,1,1,0,,,
rosaram01,2022,CLE,AL,ALWC1,SS,2,2,72,3,2,0,1,0,,,
rosared01,2017,MIN,AL,ALWC,LF,1,1,21,2,0,1,0,0,,,
rosared01,2017,MIN,AL,ALWC,CF,1,0,3,1,0,0,0,0,,,
rosared01,2019,MIN,AL,ALDS2,RF,3,3,75,6,0,0,0,0,,,
rosared01,2020,MIN,AL,ALWC3,LF,2,2,45,4,0,0,0,0,,,
rosared01,2021,ATL,NL,NLCS,LF,6,6,156,13,0,0,0,0,,,
rosared01,2021,ATL,NL,NLDS1,LF,4,3,90,9,0,0,0,0,,,
rosared01,2021,ATL,NL,WS,LF,6,6,159,13,1,1,0,0,,,
rosared01,2022,ATL,NL,NLDS1,LF,4,3,78,4,0,0,0,0,,,
rosared01,2023,ATL,NL,NLDS1,LF,3,2,48,4,0,0,0,0,,,
rosarra01,2018,CHN,NL,NLWC,P,1,0,1,0,0,0,0,0,,,
rosentr01,2015,SLN,NL,NLDS1,P,2,0,6,0,1,0,0,0,,,
rosentr01,2020,SDN,NL,NLDS1,P,1,0,3,0,0,0,0,0,,,
rosentr01,2020,SDN,NL,NLWC2,P,3,0,9,0,0,0,0,0,,,
rossda01,2015,CHN,NL,NLCS,C,2,2,39,12,1,0,0,0,0,,
rossda01,2015,CHN,NL,NLDS1,C,1,1,24,9,0,0,0,0,1,,
rossda01,2016,CHN,NL,NLCS,C,2,2,45,15,0,0,0,0,0,,
rossda01,2016,CHN,NL,NLDS1,C,3,2,51,16,4,0,0,0,0,,
rossda01,2016,CHN,NL,WS,C,3,2,46,20,5,1,0,0,0,,
rossjo01,2016,WAS,NL,NLDS2,P,1,1,8,0,0,0,0,0,,,
rossjo01,2019,WAS,NL,WS,P,2,1,21,1,2,0,0,0,,,
rossjo01,2024,MIL,NL,NLWC1,P,2,0,5,0,0,0,0,,,,
rossro01,2016,BOS,AL,ALDS2,P,1,0,1,0,0,0,0,0,,,
ruary01,2016,TEX,AL,ALDS1,1B,1,1,24,6,0,0,0,0,,,
rufda01,2021,SFN,NL,NLDS2,1B,1,1,24,3,2,0,0,0,,,
rufda01,2021,SFN,NL,NLDS2,LF,2,2,51,4,0,0,0,0,,,
ruggiju01,2015,LAN,NL,NLDS2,LF,2,1,18,0,0,0,0,0,,,
ruizca01,2016,LAN,NL,NLCS,C,3,2,51,15,1,0,0,0,0,,
ruizca01,2016,LAN,NL,NLDS2,C,1,0,9,3,2,0,0,0,0,,
ruizjo01,2021,CHA,AL,ALDS1,P,1,0,4,0,0,0,0,0,,,
ruizjo01,2024,PHI,NL,NLDS1,P,2,0,4,1,1,0,0,,,,
rusinch01,2017,COL,NL,NLWC,P,1,0,7,0,0,0,0,0,,,
rusinch01,2018,COL,NL,NLDS1,P,3,0,9,0,1,0,0,0,,,
rusinch01,2018,COL,NL,NLWC,P,1,0,3,0,0,0,0,0,,,
russead02,2015,CHN,NL,NLDS1,SS,3,3,63,1,3,0,0,0,,,
russead02,2015,CHN,NL,NLWC,SS,1,1,27,0,1,0,1,0,,,
russead02,2016,CHN,NL,NLCS,SS,6,6,153,10,19,0,5,0,,,
russead02,2016,CHN,NL,NLDS1,SS,4,4,114,5,12,0,2,0,,,
russead02,2016,CHN,NL,WS,SS,7,7,189,11,18,0,4,0,,,
russead02,2017,CHN,NL,NLCS,SS,5,5,131,8,12,0,5,0,,,
russead02,2017,CHN,NL,NLDS2,SS,5,5,132,5,10,1,2,0,,,
rutscad01,2023,BAL,AL,ALDS1,C,3,3,78,29,1,0,0,0,0,0,0
rutscad01,2024,BAL,AL,ALWC2,C,2,1,30,11,1,0,0,0,0,2,1
ryuhy01,2018,LAN,NL,NLCS,P,2,2,22,0,0,0,0,0,,,
ryuhy01,2018,LAN,NL,NLDS2,P,1,1,21,0,0,0,0,0,,,
ryuhy01,2018,LAN,NL,WS,P,1,1,14,1,0,0,0,0,,,
ryuhy01,2019,LAN,NL,NLDS1,P,1,1,15,0,0,0,0,0,,,
ryuhy01,2020,TOR,AL,ALWC1,P,1,1,5,0,0,0,0,0,,,
rzepcma01,2016,WAS,NL,NLDS2,P,3,0,6,0,0,0,0,0,,,
saalfan01,2023,ARI,NL,NLCS,P,5,0,6,0,0,0,0,0,,,
saalfan01,2023,ARI,NL,NLDS2,P,2,0,2,0,0,0,0,0,,,
saalfan01,2023,ARI,NL,NLWC1,P,1,0,2,0,1,0,0,0,,,
saalfan01,2023,ARI,NL,WS,P,3,0,7,0,1,0,0,0,,,
sabatcc01,2017,NYA,AL,ALCS,P,2,2,28,0,2,0,0,0,,,
sabatcc01,2017,NYA,AL,ALDS1,P,2,2,29,1,1,0,0,0,,,
sabatcc01,2018,NYA,AL,ALDS1,P,1,1,9,0,1,0,0,0,,,
sabatcc01,2019,NYA,AL,ALCS,P,2,0,3,0,0,0,0,0,,,
sabroer01,2024,CLE,AL,ALDS1,P,2,0,5,0,0,0,0,,,,
sabroer01,2024,CLE,AL,ALCS,P,3,0,11,1,1,0,0,,,,
salazda01,2016,CLE,AL,WS,P,2,0,9,0,0,0,0,0,,,
salazda01,2017,CLE,AL,ALDS1,P,1,0,5,0,0,1,0,0,,,
salech01,2017,BOS,AL,ALDS2,P,2,1,29,0,1,0,0,0,,,
salech01,2018,BOS,AL,ALCS,P,1,1,12,0,0,0,0,0,,,
salech01,2018,BOS,AL,ALDS1,P,2,1,19,0,1,0,0,0,,,
salech01,2018,BOS,AL,WS,P,2,1,15,0,1,0,0,0,,,
salech01,2021,BOS,AL,ALCS,P,2,2,24,1,1,0,0,0,,,
salech01,2021,BOS,AL,ALDS2,P,1,1,3,0,0,0,0,0,,,
samarje01,2016,SFN,NL,NLDS1,P,1,1,6,0,0,0,0,0,,,
sanchaa01,2015,TOR,AL,ALCS,P,4,0,6,0,0,0,0,0,,,
sanchaa01,2015,TOR,AL,ALDS2,P,5,0,16,0,1,0,0,0,,,
sanchaa01,2016,TOR,AL,ALCS,P,1,1,18,0,0,0,0,0,,,
sanchaa01,2016,TOR,AL,ALDS1,P,1,1,17,1,1,0,0,0,,,
sanchan01,2018,ATL,NL,NLDS2,P,1,1,14,0,0,0,0,0,,,
sanchan01,2019,WAS,NL,NLCS,P,1,1,23,0,0,0,0,0,,,
sanchan01,2019,WAS,NL,NLDS1,P,1,1,15,0,0,0,0,0,,,
sanchan01,2019,WAS,NL,WS,P,1,1,16,0,0,0,0,0,,,
sanchcr01,2023,PHI,NL,NLCS,P,1,1,7,0,2,0,0,0,,,
sanchcr01,2024,PHI,NL,NLDS1,P,1,1,15,0,1,0,0,,,,
sanchga02,2017,NYA,AL,ALCS,C,7,6,151,35,3,0,0,0,0,,
sanchga02,2017,NYA,AL,ALDS1,C,5,5,141,58,3,0,0,0,0,,
sanchga02,2017,NYA,AL,ALWC,C,1,1,27,13,0,0,0,0,0,,
sanchga02,2018,NYA,AL,ALDS1,C,4,4,105,29,0,0,0,0,0,,
sanchga02,2018,NYA,AL,ALWC,C,1,1,27,13,0,0,0,0,0,,
sanchga02,2019,NYA,AL,ALCS,C,6,6,164,53,1,0,0,0,2,,
sanchga02,2019,NYA,AL,ALDS2,C,3,3,81,35,2,0,0,0,1,,
sanchga02,2020,NYA,AL,ALDS1,C,2,1,27,7,1,0,0,0,1,,
sanchga02,2020,NYA,AL,ALWC2,C,1,1,27,10,0,0,0,0,1,,
sanchga02,2021,NYA,AL,ALWC,C,1,0,3,2,0,0,0,0,0,,
sanchga02,2024,MIL,NL,NLWC1,C,1,1,27,9,0,0,0,0,1,1,0
sanchje02,2023,MIA,NL,NLWC2,RF,2,2,42,3,0,0,0,0,,,
sanchsi01,2020,MIA,NL,NLDS2,P,1,1,9,0,0,0,0,0,,,
sanchsi01,2020,MIA,NL,NLWC3,P,1,1,15,0,0,0,0,0,,,
sandlni01,2022,CLE,AL,ALWC1,P,1,0,2,0,0,0,0,0,,,
sandopa01,2020,ATL,NL,NLCS,1B,1,0,18,5,1,0,0,0,,,
sandopa01,2020,ATL,NL,NLCS,3B,1,0,6,0,1,0,0,0,,,
sanomi01,2019,MIN,AL,ALDS2,1B,1,0,3,0,0,0,0,0,,,
sanomi01,2019,MIN,AL,ALDS2,3B,3,3,72,1,8,0,3,0,,,
sanomi01,2020,MIN,AL,ALWC3,1B,2,2,54,14,0,0,0,0,,,
santaan02,2023,BAL,AL,ALDS1,RF,1,1,24,2,0,0,0,0,,,
santaan02,2024,BAL,AL,ALWC2,RF,2,2,54,2,0,0,0,,,,
santaca01,2016,CLE,AL,ALCS,1B,1,1,27,9,0,0,2,0,,,
santaca01,2016,CLE,AL,WS,1B,1,1,18,4,0,0,1,0,,,
santaca01,2016,CLE,AL,WS,LF,2,2,38,4,0,0,0,0,,,
santaca01,2017,CLE,AL,ALDS1,1B,5,5,141,35,3,1,4,0,,,
santaca01,2020,CLE,AL,ALWC2,1B,2,2,54,19,0,0,0,0,,,
santaca01,2023,MIL,NL,NLWC1,1B,2,2,54,15,1,0,1,0,,,
santada01,2021,BOS,AL,ALCS,LF,2,0,12,1,0,0,0,0,,,
santaer01,2017,MIN,AL,ALWC,P,1,1,6,0,0,0,0,0,,,
sawamhi01,2021,BOS,AL,ALCS,P,3,0,6,0,0,0,0,0,,,
sborzjo01,2023,TEX,AL,ALCS,P,4,0,13,0,0,0,0,0,,,
sborzjo01,2023,TEX,AL,ALDS1,P,2,0,4,0,0,0,0,0,,,
sborzjo01,2023,TEX,AL,ALWC1,P,1,0,4,0,0,0,0,0,,,
sborzjo01,2023,TEX,AL,WS,P,2,0,10,0,0,0,0,0,,,
scherma01,2016,WAS,NL,NLDS2,P,2,2,36,0,0,0,0,0,,,
scherma01,2017,WAS,NL,NLDS2,P,2,1,22,0,1,0,0,0,,,
scherma01,2019,WAS,NL,NLCS,P,1,1,21,0,0,0,0,0,,,
scherma01,2019,WAS,NL,NLDS1,P,2,1,24,0,0,0,0,0,,,
scherma01,2019,WAS,NL,NLWC,P,1,1,15,0,0,0,0,0,,,
scherma01,2019,WAS,NL,WS,P,2,2,30,1,0,0,0,0,,,
scherma01,2021,LAN,NL,NLCS,P,1,1,13,0,1,0,0,0,,,
scherma01,2021,LAN,NL,NLDS2,P,2,1,24,0,0,0,0,0,,,
scherma01,2021,LAN,NL,NLWC,P,1,1,13,0,2,0,0,0,,,
scherma01,2022,NYN,NL,NLWC1,P,1,1,14,0,0,0,0,0,,,
scherma01,2023,TEX,AL,ALCS,P,1,1,8,0,0,0,0,0,,,
scherma01,2023,TEX,AL,WS,P,1,1,9,0,1,0,0,0,,,
schmicl01,2022,NYA,AL,ALCS,P,1,0,3,0,0,0,0,0,,,
schmicl01,2022,NYA,AL,ALDS1,P,2,0,4,1,1,0,0,0,,,
schmicl01,2024,NYA,AL,ALDS2,P,1,1,14,1,0,0,0,,,,
schmicl01,2024,NYA,AL,ALCS,P,1,1,14,0,0,0,0,,,,
schmicl01,2024,NYA,AL,WS,P,1,1,8,0,0,0,0,,,,
schneda04,2024,CLE,AL,ALCS,RF,3,2,51,4,0,0,0,,,,
schoojo01,2016,BAL,AL,ALWC,2B,1,1,31,2,5,0,3,0,,,
schoojo01,2018,MIL,NL,NLCS,2B,1,1,38,2,3,0,0,0,,,
schoojo01,2019,MIN,AL,ALDS2,2B,2,0,6,0,0,0,0,0,,,
schrejo01,2024,KCA,AL,ALDS2,P,4,0,8,0,0,0,0,,,,
schrejo01,2024,KCA,AL,ALWC2,P,1,0,3,0,0,0,0,,,,
schwaky01,2015,CHN,NL,NLCS,LF,4,4,102,7,0,0,0,0,,,
schwaky01,2015,CHN,NL,NLDS1,LF,2,2,42,4,0,0,0,0,,,
schwaky01,2015,CHN,NL,NLDS1,RF,1,1,24,2,0,0,0,0,,,
schwaky01,2015,CHN,NL,NLWC,RF,1,1,18,2,0,0,0,0,,,
schwaky01,2017,CHN,NL,NLCS,LF,4,4,96,4,1,0,0,0,,,
schwaky01,2017,CHN,NL,NLDS2,LF,2,2,39,1,0,2,0,0,,,
schwaky01,2020,CHN,NL,NLWC3,LF,2,2,45,1,1,0,0,0,,,
schwaky01,2021,BOS,AL,ALCS,1B,6,6,138,43,2,1,5,0,,,
schwaky01,2021,BOS,AL,ALDS2,1B,3,3,69,14,3,1,0,0,,,
schwaky01,2021,BOS,AL,ALCS,LF,1,0,6,0,0,0,0,0,,,
schwaky01,2022,PHI,NL,NLCS,LF,5,5,117,7,0,0,0,0,,,
schwaky01,2022,PHI,NL,NLDS1,LF,4,4,87,7,0,0,0,0,,,
schwaky01,2022,PHI,NL,NLWC2,LF,2,2,54,3,0,0,0,0,,,
schwaky01,2022,PHI,NL,WS,LF,6,6,159,11,1,1,0,0,,,
scottta01,2023,MIA,NL,NLWC2,P,1,0,3,0,0,0,0,0,,,
scottta01,2024,SDN,NL,NLDS2,P,4,0,9,1,0,0,0,,,,
scottta01,2024,SDN,NL,NLWC2,P,1,0,4,0,0,0,0,,,,
scruban01,2020,HOU,AL,ALCS,P,3,0,9,0,0,0,0,0,,,
scruban01,2020,HOU,AL,ALDS2,P,1,0,3,0,0,0,0,0,,,
seageco01,2015,LAN,NL,NLDS2,3B,2,0,12,0,1,0,0,0,,,
seageco01,2015,LAN,NL,NLDS2,SS,4,4,102,5,6,0,3,0,,,
seageco01,2016,LAN,NL,NLCS,SS,6,6,156,4,10,0,0,0,,,
seageco01,2016,LAN,NL,NLDS2,SS,5,5,132,6,5,0,0,0,,,
seageco01,2017,LAN,NL,NLDS1,SS,3,3,81,8,8,1,3,0,,,
seageco01,2017,LAN,NL,WS,SS,7,7,194,6,22,0,3,0,,,
seageco01,2019,LAN,NL,NLDS1,SS,5,5,135,5,11,1,2,0,,,
seageco01,2020,LAN,NL,NLCS,SS,7,7,171,5,17,0,2,0,,,
seageco01,2020,LAN,NL,NLDS1,SS,3,3,81,3,3,0,0,0,,,
seageco01,2020,LAN,NL,NLWC1,SS,2,2,54,2,3,0,0,0,,,
seageco01,2020,LAN,NL,WS,SS,6,6,161,6,9,0,1,0,,,
seageco01,2021,LAN,NL,NLCS,SS,6,6,156,11,6,0,3,0,,,
seageco01,2021,LAN,NL,NLDS2,SS,5,5,132,4,7,0,1,0,,,
seageco01,2021,LAN,NL,NLWC,SS,1,1,27,0,1,1,0,0,,,
seageco01,2023,TEX,AL,ALCS,SS,4,4,108,8,17,0,3,0,,,
seageco01,2023,TEX,AL,ALDS1,SS,3,3,81,5,4,1,0,0,,,
seageco01,2023,TEX,AL,ALWC1,SS,2,2,54,3,9,0,2,0,,,
seageco01,2023,TEX,AL,WS,SS,5,5,138,5,21,0,3,0,,,
segurje01,2022,PHI,NL,NLCS,2B,5,5,132,3,12,1,1,0,,,
segurje01,2022,PHI,NL,NLDS1,2B,4,4,105,4,11,0,0,0,,,
segurje01,2022,PHI,NL,NLWC2,2B,2,2,54,2,7,0,1,0,,,
segurje01,2022,PHI,NL,WS,2B,6,6,159,10,10,0,3,0,,,
semiema01,2018,OAK,AL,ALWC,SS,1,1,24,4,4,0,1,0,,,
semiema01,2019,OAK,AL,ALWC,SS,1,1,27,0,3,0,0,0,,,
semiema01,2020,OAK,AL,ALDS2,SS,4,4,105,10,11,1,5,0,,,
